otu	statistic	p.value	parameter	method	C	WM	WMR	p.value.adj
Lachnospiraceae (OTU 382)	1.6587301587301784	0.4363262309208761	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridium (OTU 383)	1.7777777777776627	0.41111229050721115	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 391)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 402)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 403)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 405)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Escherichia/Shigella (OTU 415)	1.7777777777776627	0.41111229050721115	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Enterobacteriaceae (OTU 416)	1.6094422911283484	0.44721261639523047	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Dialister (OTU 418)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 432)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridia (OTU 433)	2.2142857142856123	0.3305019045274659	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 443)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Blautia (OTU 448)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 449)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 450)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Erysipelotrichaceae (OTU 453)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Fusobacterium (OTU 464)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 468)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 470)	1.9249999999999627	0.381936849303956	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 478)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 479)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 481)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 488)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 494)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 495)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Oscillibacter (OTU 498)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 499)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Blautia (OTU 500)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 505)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 506)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 508)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Fusobacterium (OTU 525)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 526)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 532)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 534)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 535)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteroides (OTU 540)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Veillonellaceae (OTU 546)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Escherichia/Shigella (OTU 550)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteroides (OTU 559)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacillus (OTU 588)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Prevotella (OTU 590)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteria (OTU 606)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Firmicutes (OTU 607)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteria (OTU 617)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lactobacillaceae (OTU 621)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 626)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Prevotella (OTU 629)	1.7777777777776627	0.41111229050721115	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 636)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Firmicutes (OTU 639)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 648)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 653)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridium (OTU 658)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Oscillibacter (OTU 669)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Escherichia/Shigella (OTU 671)	2.2142857142856123	0.3305019045274659	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Escherichia/Shigella (OTU 674)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 675)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 680)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 681)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 682)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Blautia (OTU 685)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 686)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 690)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 691)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 695)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 698)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 703)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 711)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 715)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 725)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 726)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 727)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 728)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 729)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridium_sensu (OTU 734)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 742)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 743)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 744)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 745)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 747)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Anaerotruncus (OTU 748)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 762)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lactobacillus (OTU 764)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Fusobacterium (OTU 765)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lactobacillaceae (OTU 766)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Fusicatenibacter (OTU 771)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteria (OTU 772)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 773)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lactococcus (OTU 775)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Peptostreptococcaceae (OTU 779)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 782)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 787)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 788)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 794)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Roseburia (OTU 795)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 799)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 800)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 802)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 811)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 813)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 820)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Pseudomonas (OTU 822)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteria (OTU 824)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 830)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 836)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 849)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 851)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 852)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 854)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 856)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 863)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 873)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bilophila (OTU 875)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 902)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 908)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 924)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 932)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 936)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Corynebacterium (OTU 940)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteroides (OTU 945)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Oscillibacter (OTU 949)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Veillonella (OTU 957)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Turicibacter (OTU 958)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Escherichia/Shigella (OTU 959)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Enterobacteriaceae (OTU 963)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Morganella (OTU 967)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Turicibacter (OTU 970)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Escherichia/Shigella (OTU 975)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 977)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 978)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 985)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 989)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 990)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 991)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Peptostreptococcaceae (OTU 998)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1001)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1005)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Turicibacter (OTU 1009)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bilophila (OTU 1010)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1023)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 1030)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 1033)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Acetatifactor (OTU 1034)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1037)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1041)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Acetatifactor (OTU 1042)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridium (OTU 1043)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1046)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1051)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1057)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1058)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Holdemania (OTU 1065)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Erysipelotrichaceae (OTU 1071)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 1073)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Turicibacter (OTU 1075)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1078)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Peptostreptococcaceae (OTU 1081)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1084)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1088)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 1089)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 1091)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1094)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Oscillibacter (OTU 1096)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1097)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1102)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1105)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1108)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1109)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 1111)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 1113)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1117)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1123)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1128)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1130)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Butyricicoccus (OTU 1132)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1138)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lactobacillales (OTU 1139)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Oscillibacter (OTU 1152)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lactobacillus (OTU 1153)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1158)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1168)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1170)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1174)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lactobacillaceae (OTU 1179)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lactobacillus (OTU 1180)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lactobacillus (OTU 1182)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Erysipelotrichaceae (OTU 1185)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridium (OTU 1189)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1191)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 1193)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1197)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Anaerotruncus (OTU 1200)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1201)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 1207)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1213)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1216)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 1219)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Erysipelotrichaceae (OTU 1228)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1230)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1235)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Dorea (OTU 1237)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 1240)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1257)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 1269)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1282)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1283)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1285)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
